date,value,ma_value,lg_ma_value
1/28/2022 11:00,7.86E+07,2.32E+08,7.686646198
1/28/2022 12:00,1.60E+08,2.31E+08,7.859211708
1/28/2022 13:00,3.58E+07,2.25E+08,7.769795662
1/28/2022 14:00,1.07E+07,2.06E+08,7.870475436
1/28/2022 15:00,2.04E+07,1.96E+08,7.976813427
1/28/2022 16:00,1.98E+07,1.60E+08,8.123419671
1/28/2022 17:00,1.39E+07,1.03E+08,8.235811712
1/28/2022 18:00,9.31E+07,8.09E+07,8.313892987
1/28/2022 19:00,5.11E+06,4.86E+07,8.359626819
1/28/2022 20:00,2.92E+08,7.23E+07,8.391111614
1/28/2022 21:00,3.89E+07,5.89E+07,8.390915491
1/28/2022 22:00,1.74E+08,7.42E+07,8.457208833
1/28/2022 23:00,1.96E+08,9.48E+07,8.558175039
1/29/2022 0:00,3.63E+08,1.33E+08,8.602421753
1/29/2022 1:00,3.73E+08,1.72E+08,8.608644872
1/29/2022 2:00,3.19E+08,2.06E+08,8.616066876
1/29/2022 3:00,2.99E+08,2.29E+08,8.617466322
1/29/2022 4:00,1.60E+08,2.46E+08,8.63076677
1/29/2022 5:00,2.91E+08,2.46E+08,
1/29/2022 6:00,4.04E+08,2.87E+08,
1/29/2022 7:00,8.49E+08,3.62E+08,
1/29/2022 8:00,5.45E+08,4.00E+08,
1/29/2022 9:00,4.15E+08,4.06E+08,
1/29/2022 10:00,4.36E+08,4.13E+08,
1/29/2022 11:00,3.31E+08,4.14E+08,
1/29/2022 12:00,4.15E+08,4.27E+08,
