date,value,ma_value,lg_ma_value
1/21/2022 4:00,3.13E+02,3.55E+02,2.713490543
1/21/2022 5:00,4.45E+02,3.60E+02,2.710540448
1/21/2022 6:00,8.08E+02,4.37E+02,2.689604801
1/21/2022 7:00,6.03E+02,4.66E+02,2.601335563
1/21/2022 8:00,4.23E+02,4.83E+02,2.514769049
1/21/2022 9:00,5.10E+02,5.17E+02,2.420505837
1/21/2022 10:00,2.92E+02,5.14E+02,2.254064453
1/21/2022 11:00,3.00E+02,4.89E+02,2.117823482
1/21/2022 12:00,2.68E+02,3.99E+02,1.916453949
1/21/2022 13:00,1.70E+02,3.27E+02,1.621522471
1/21/2022 14:00,4.00E+01,2.63E+02,1.380211242
1/21/2022 15:00,7.00E+00,1.80E+02,1.875061263
1/21/2022 16:00,2.00E+00,1.31E+02,2.287428464
1/21/2022 17:00,8.00E+00,8.25E+01,2.414137362
1/21/2022 18:00,2.40E+01,4.18E+01,2.507406059
1/21/2022 19:00,6.30E+01,2.40E+01,2.574995296
1/21/2022 20:00,3.46E+02,7.50E+01,2.621695462
1/21/2022 21:00,7.20E+02,1.94E+02,2.631443769
1/21/2022 22:00,3.96E+02,2.60E+02,2.555698895
1/21/2022 23:00,3.81E+02,3.22E+02,2.563876438
1/22/2022 0:00,3.49E+02,3.76E+02,2.556503516
1/22/2022 1:00,3.19E+02,4.19E+02,2.586962181
1/22/2022 2:00,4.03E+02,4.28E+02,2.645749668
1/22/2022 3:00,3.09E+02,3.60E+02,2.636655029
1/22/2022 4:00,4.37E+02,3.66E+02,2.65481804
1/22/2022 5:00,3.44E+02,3.60E+02,2.638489257
1/22/2022 6:00,5.06E+02,3.86E+02,2.618745199
1/22/2022 7:00,6.55E+02,4.42E+02,2.571126277
1/22/2022 8:00,3.48E+02,4.33E+02,2.456619045
1/22/2022 9:00,4.20E+02,4.52E+02,2.365799866
1/22/2022 10:00,3.37E+02,4.35E+02,2.214843848
1/22/2022 11:00,2.28E+02,4.16E+02,2.036096345
1/22/2022 12:00,2.47E+02,3.73E+02,1.872156273
1/22/2022 13:00,1.37E+02,2.86E+02,1.546131205
1/22/2022 14:00,2.40E+01,2.32E+02,1.301029996
1/22/2022 15:00,1.10E+01,1.64E+02,1.80048796
1/22/2022 16:00,5.00E+00,1.09E+02,2.20094165
1/22/2022 17:00,2.30E+01,7.45E+01,2.353788045
1/22/2022 18:00,1.10E+01,3.52E+01,2.448190837
1/22/2022 19:00,4.60E+01,2.00E+01,2.5189524
1/22/2022 20:00,2.83E+02,6.32E+01,2.578448185
1/22/2022 21:00,5.85E+02,1.59E+02,2.594944737
1/22/2022 22:00,4.07E+02,2.26E+02,2.558508573
1/22/2022 23:00,3.52E+02,2.81E+02,2.567614443
1/23/2022 0:00,3.09E+02,3.30E+02,2.59586349
1/23/2022 1:00,3.37E+02,3.79E+02,2.665111737
1/23/2022 2:00,3.71E+02,3.94E+02,2.704436519
1/23/2022 3:00,3.95E+02,3.62E+02,2.711807229
1/23/2022 4:00,4.53E+02,3.70E+02,2.716698771
1/23/2022 5:00,5.01E+02,3.94E+02,2.690491418
1/23/2022 6:00,7.18E+02,4.63E+02,2.640978057
1/23/2022 7:00,6.00E+02,5.06E+02,2.52092001
1/23/2022 8:00,4.23E+02,5.15E+02,2.393575203
1/23/2022 9:00,4.30E+02,5.21E+02,2.369215857
1/23/2022 10:00,2.70E+02,4.90E+02,2.387686374
1/23/2022 11:00,1.84E+02,4.38E+02,2.393867559
1/23/2022 12:00,8.40E+01,3.32E+02,2.459643743
1/23/2022 22:00,9.40E+01,2.48E+02,2.514547753
1/23/2022 23:00,3.42E+02,2.34E+02,2.56010598
1/24/2022 0:00,4.91E+02,2.44E+02,2.572871602
1/24/2022 1:00,2.91E+02,2.48E+02,2.642629369
1/24/2022 2:00,4.27E+02,2.88E+02,2.716142518
1/24/2022 3:00,3.17E+02,3.27E+02,2.70372116
1/24/2022 4:00,3.11E+02,3.63E+02,2.710681384
1/24/2022 5:00,4.07E+02,3.74E+02,2.701136066
1/24/2022 6:00,8.82E+02,4.39E+02,2.66260045
1/24/2022 7:00,7.77E+02,5.20E+02,2.543240028
1/24/2022 8:00,3.39E+02,5.06E+02,2.36983407
1/24/2022 9:00,3.66E+02,5.14E+02,2.270290553
1/24/2022 10:00,2.44E+02,5.03E+02,2.106077519
1/24/2022 11:00,1.51E+02,4.60E+02,1.943659365
1/24/2022 12:00,2.19E+02,3.49E+02,1.801632346
1/24/2022 13:00,8.70E+01,2.34E+02,1.464886798
1/24/2022 14:00,5.10E+01,1.86E+02,1.339120045
1/24/2022 15:00,1.40E+01,1.28E+02,1.886490725
1/24/2022 16:00,5.00E+00,8.78E+01,2.290034611
1/24/2022 17:00,4.00E+00,6.33E+01,2.399096586
1/24/2022 18:00,1.40E+01,2.92E+01,2.479287316
1/24/2022 19:00,4.30E+01,2.18E+01,2.54961624
1/24/2022 20:00,3.82E+02,7.70E+01,2.606560493
1/24/2022 21:00,7.22E+02,1.95E+02,2.610127613
1/24/2022 22:00,3.39E+02,2.51E+02,2.560305243
1/24/2022 23:00,3.09E+02,3.02E+02,2.557707661
1/25/2022 0:00,3.32E+02,3.55E+02,2.586399745
1/25/2022 1:00,3.41E+02,4.04E+02,2.63447727
1/25/2022 2:00,4.02E+02,4.08E+02,2.695189714
1/25/2022 3:00,4.57E+02,3.63E+02,2.691228885
1/25/2022 4:00,3.26E+02,3.61E+02,2.694458947
1/25/2022 5:00,4.57E+02,3.86E+02,2.68797462
1/25/2022 6:00,6.03E+02,4.31E+02,2.661181443
1/25/2022 7:00,7.29E+02,4.96E+02,2.57730027
1/25/2022 8:00,3.75E+02,4.91E+02,2.43055877
1/25/2022 9:00,4.79E+02,4.95E+02,2.323595824
1/25/2022 10:00,2.82E+02,4.88E+02,2.117823482
1/25/2022 11:00,2.82E+02,4.58E+02,1.926856709
1/25/2022 12:00,1.20E+02,3.78E+02,1.67669361
1/25/2022 13:00,7.90E+01,2.70E+02,1.912930242
1/25/2022 14:00,2.20E+01,2.11E+02,2.258477645
1/25/2022 15:00,2.00E+00,1.31E+02,2.370451404
1/25/2022 16:00,2.00E+00,8.45E+01,2.441956838
1/25/2022 19:00,6.00E+01,4.75E+01,2.509202522
1/25/2022 20:00,3.26E+02,8.18E+01,2.576725172
1/25/2022 21:00,6.76E+02,1.81E+02,2.575187845
1/25/2022 22:00,3.42E+02,2.35E+02,2.51763569
1/25/2022 23:00,2.54E+02,2.77E+02,2.506955779
1/26/2022 0:00,2.80E+02,3.23E+02,2.568201724
1/26/2022 1:00,3.86E+02,3.77E+02,2.646240304
1/26/2022 2:00,3.18E+02,3.76E+02,2.687677565
1/26/2022 3:00,3.96E+02,3.29E+02,2.701711863
1/26/2022 4:00,2.94E+02,3.21E+02,2.699404082
1/26/2022 5:00,5.46E+02,3.70E+02,2.699548678
1/26/2022 6:00,7.17E+02,4.43E+02,2.636320699
1/26/2022 7:00,6.52E+02,4.87E+02,2.52092001
1/26/2022 8:00,4.14E+02,5.03E+02,2.38975656
1/26/2022 9:00,3.80E+02,5.01E+02,2.256477206
1/26/2022 10:00,2.95E+02,5.01E+02,2.076761772
1/26/2022 11:00,1.39E+02,4.33E+02,1.849214606
1/26/2022 12:00,1.11E+02,3.32E+02,1.694605199
1/26/2022 13:00,1.33E+02,2.45E+02,1.611014834
1/26/2022 14:00,2.50E+01,1.81E+02,1.934498451
1/26/2022 15:00,1.30E+01,1.19E+02,2.306425028
1/26/2022 16:00,3.00E+00,7.07E+01,2.394743447
1/26/2022 17:00,1.20E+01,4.95E+01,2.481920138
1/26/2022 19:00,5.90E+01,4.08E+01,2.54344718
1/26/2022 20:00,4.04E+02,8.60E+01,2.580354661
1/26/2022 21:00,7.24E+02,2.03E+02,2.571514734
1/26/2022 22:00,2.87E+02,2.48E+02,2.487609666
1/26/2022 23:00,3.34E+02,3.03E+02,2.480006943
1/27/2022 0:00,2.89E+02,3.50E+02,2.488315645
1/27/2022 1:00,2.45E+02,3.81E+02,2.557707661
1/27/2022 2:00,3.58E+02,3.73E+02,2.633804988
1/27/2022 3:00,3.31E+02,3.07E+02,2.633300092
1/27/2022 4:00,2.55E+02,3.02E+02,2.64738297
1/27/2022 5:00,3.69E+02,3.08E+02,2.663072424
1/27/2022 6:00,6.09E+02,3.61E+02,2.641308822
1/27/2022 7:00,6.60E+02,4.30E+02,2.556503516
1/27/2022 8:00,3.55E+02,4.30E+02,2.419129308
1/27/2022 9:00,4.16E+02,4.44E+02,2.329397879
1/27/2022 10:00,3.53E+02,4.60E+02,2.17801718
1/27/2022 11:00,2.34E+02,4.38E+02,1.975431809
1/27/2022 12:00,1.43E+02,3.60E+02,1.762178224
1/27/2022 13:00,7.40E+01,2.63E+02,1.53571597
1/27/2022 14:00,6.10E+01,2.14E+02,1.498310554
1/27/2022 15:00,3.90E+01,1.51E+02,1.923416735
1/27/2022 16:00,1.60E+01,9.45E+01,2.240133058
1/27/2022 17:00,1.40E+01,5.78E+01,2.38051273
1/27/2022 18:00,2.00E+00,3.43E+01,2.450505708
1/27/2022 19:00,5.70E+01,3.15E+01,2.53487186
1/27/2022 20:00,3.75E+02,8.38E+01,2.587149498
1/27/2022 21:00,5.79E+02,1.74E+02,2.599519189
1/27/2022 22:00,4.14E+02,2.40E+02,2.57730027
1/27/2022 23:00,2.66E+02,2.82E+02,2.580354661
1/28/2022 0:00,3.65E+02,3.43E+02,2.648685203
1/28/2022 1:00,3.20E+02,3.87E+02,2.684994886
1/28/2022 2:00,4.42E+02,3.98E+02,2.750636941
1/28/2022 3:00,4.60E+02,3.78E+02,2.751920318
1/28/2022 4:00,4.30E+02,3.81E+02,2.744292983
1/28/2022 5:00,6.55E+02,4.45E+02,2.741545517
1/28/2022 6:00,5.98E+02,4.84E+02,2.699404082
1/28/2022 7:00,7.94E+02,5.63E+02,2.626682466
1/28/2022 8:00,4.52E+02,5.65E+02,2.496468369
1/28/2022 9:00,4.01E+02,5.55E+02,2.401400541
1/28/2022 10:00,4.09E+02,5.52E+02,2.276078659
1/28/2022 11:00,3.49E+02,5.01E+02,2.090493188
1/28/2022 12:00,1.35E+02,4.23E+02,1.831443159
1/28/2022 13:00,1.36E+02,3.14E+02,1.682746592
1/28/2022 14:00,8.20E+01,2.52E+02,1.493690356
1/28/2022 15:00,2.20E+01,1.89E+02,1.700415245
1/28/2022 16:00,1.50E+01,1.23E+02,2.133006358
1/28/2022 17:00,1.70E+01,6.78E+01,2.268343914
1/28/2022 18:00,1.70E+01,4.82E+01,2.378700651
1/28/2022 19:00,3.40E+01,3.12E+01,2.480725379
1/28/2022 20:00,1.96E+02,5.02E+01,2.534449189
1/28/2022 21:00,5.36E+02,1.36E+02,2.570931918
1/28/2022 22:00,3.13E+02,1.86E+02,2.556905269
1/28/2022 23:00,3.39E+02,2.39E+02,2.559507641
1/29/2022 0:00,3.97E+02,3.03E+02,2.563283274
1/29/2022 1:00,2.73E+02,3.42E+02,2.599519189
1/29/2022 2:00,3.76E+02,3.72E+02,2.672097858
1/29/2022 3:00,4.65E+02,3.61E+02,2.689012716
1/29/2022 4:00,3.26E+02,3.63E+02,2.692993715
1/29/2022 5:00,3.58E+02,3.66E+02,2.699404082
1/29/2022 6:00,5.88E+02,3.98E+02,2.684096965
1/29/2022 7:00,7.07E+02,4.70E+02,2.607455023
1/29/2022 8:00,4.88E+02,4.89E+02,
1/29/2022 9:00,4.92E+02,4.93E+02,
1/29/2022 10:00,3.70E+02,5.01E+02,
1/29/2022 11:00,2.54E+02,4.83E+02,
1/29/2022 12:00,1.19E+02,4.05E+02,
